,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
146528,224570080,02/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,79,0,25-44,M,BLACK,999507,190206,40.688743368000075,-73.94498708099997,POINT (-73.94498708099997 40.688743368000075)
146538,224178483,02/10/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,30,0,25-44,M,WHITE HISPANIC,999751,241188,40.82867545800008,-73.94398971599996,POINT (-73.94398971599996 40.82867545800008)
146539,224587492,02/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,83,0,18-24,M,WHITE,1007128,193705,40.69833089400004,-73.91749507299994,POINT (-73.91749507299994 40.69833089400004)
146542,223452487,01/23/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,9,0,45-64,M,BLACK,987633,203880,40.72628777500006,-73.98779600499995,POINT (-73.98779600499995 40.72628777500006)
146594,222848210,01/09/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,B,50,0,18-24,M,WHITE HISPANIC,1010984,261034,40.88311992000007,-73.90332096899994,POINT (-73.90332096899994 40.88311992000007)
146610,224093713,02/08/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,S,121,0,25-44,M,WHITE HISPANIC,937561,168005,40.627696599000046,-74.16820079899995,POINT (-74.16820079899996 40.627696599000046)
146621,223094140,01/14/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,60,0,25-44,M,WHITE HISPANIC,993627,152877,40.586291409000076,-73.96624131199997,POINT (-73.96624131199997 40.586291409000076)
146655,223217439,01/18/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,25,0,18-24,M,BLACK,1000598,231062,40.800880893000055,-73.94095380699997,POINT (-73.94095380699997 40.800880893000055)
146676,223158293,01/16/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,M,18,0,25-44,M,BLACK HISPANIC,988211,218129,40.765397475000036,-73.98570226399994,POINT (-73.98570226399994 40.765397475000036)
146690,223896986,02/03/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,110,1,<18,M,BLACK HISPANIC,1020237,210724,40.74500029700005,-73.87012832399995,POINT (-73.87012832399995 40.74500029700005)
146696,222943350,01/12/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,33,0,25-44,M,BLACK HISPANIC,1001889,245601,40.840783858000066,-73.93625260699997,POINT (-73.93625260699997 40.840783858000066)
146709,224483338,02/17/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,B,41,0,<18,M,WHITE HISPANIC,1013880,240034,40.82547196300004,-73.89294073699995,POINT (-73.89294073699995 40.82547196300004)
146711,223003211,01/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,24,0,18-24,M,BLACK,993373,229301,40.79605784000006,-73.96705230699997,POINT (-73.96705230699997 40.79605784000006)
146731,222974045,01/12/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,14,0,45-64,M,WHITE,987220,212676,40.750430768000044,-73.98928217599996,POINT (-73.98928217599996 40.75043076800005)
146735,223933437,02/04/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,B,50,0,18-24,M,BLACK,1010984,261034,40.88311992000007,-73.90332096899994,POINT (-73.90332096899994 40.88311992000007)
146775,223710701,01/29/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,48,0,45-64,M,WHITE HISPANIC,1011811,246833,40.844139945000045,-73.90038861799998,POINT (-73.90038861799998 40.844139945000045)
146796,224216451,02/10/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,13,0,25-44,M,BLACK,988972,207813,40.737082284000046,-73.98296229999994,POINT (-73.98296229999994 40.737082284000046)
146801,222834548,01/09/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,1,0,18-24,F,WHITE HISPANIC,982351,201758,40.720463840000036,-74.00685220399998,POINT (-74.00685220399998 40.720463840000036)
146823,222528988,01/02/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,41,0,25-44,M,WHITE HISPANIC,1013086,236614,40.81608766100004,-73.89582435399994,POINT (-73.89582435399994 40.81608766100004)
146829,223713872,01/29/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601501,F,M,5,0,18-24,M,BLACK,984984,200116,40.71595711700007,-73.997353676,POINT (-73.997353676 40.71595711700007)
146848,223315345,01/20/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,6,0,<18,M,BLACK,982746,206647,40.73388303300004,-74.00542831099993,POINT (-74.00542831099993 40.73388303300004)
146851,222791954,01/08/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,M,24,0,18-24,M,WHITE HISPANIC,993373,229301,40.79605784000006,-73.96705230699997,POINT (-73.96705230699997 40.79605784000006)
146854,223495625,01/24/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,19,0,18-24,M,BLACK,993570,216847,40.76187469000007,-73.96635808399995,POINT (-73.96635808399996 40.76187469000007)
146856,222665421,01/06/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,32,0,25-44,M,BLACK,999428,236544,40.815929553000046,-73.94516735699995,POINT (-73.94516735699995 40.815929553000046)
146894,224154940,02/09/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,44,0,25-44,M,WHITE HISPANIC,1006537,244511,40.83778161800007,-73.91945797099999,POINT (-73.91945797099999 40.83778161800007)
146895,224285648,02/12/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,43,0,25-44,M,BLACK,1020183,239283,40.82338729100008,-73.87017045,POINT (-73.87017045 40.82338729100008)
146910,222637702,01/05/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,46,0,18-24,M,BLACK HISPANIC,1012356,250621,40.85453516200005,-73.89840296599994,POINT (-73.89840296599994 40.85453516200005)
146914,224404512,02/15/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,28,0,45-64,M,BLACK,997440,233857,40.80855767700007,-73.95235475399994,POINT (-73.95235475399994 40.80855767700007)
146925,224122277,02/09/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,104,0,25-44,F,WHITE HISPANIC,1013787,195967,40.70451983100002,-73.89347040299998,POINT (-73.89347040299998 40.70451983100002)
146927,223421638,01/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,113,0,25-44,F,BLACK,1042112,188504,40.68389579800004,-73.79137507499998,POINT (-73.79137507499998 40.68389579800004)
146931,222996625,01/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1032084,216954,40.762043893000055,-73.82732958099997,POINT (-73.82732958099997 40.762043893000055)
146948,223158292,01/16/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,M,18,0,25-44,M,BLACK HISPANIC,988211,218129,40.765397475000036,-73.98570226399994,POINT (-73.98570226399994 40.765397475000036)
146964,222684360,01/06/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,18,0,25-44,M,WHITE,988211,218129,40.765397475000036,-73.98570226399994,POINT (-73.98570226399994 40.765397475000036)
146976,222627294,01/05/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,B,43,0,25-44,M,BLACK HISPANIC,1020183,239283,40.82338729100008,-73.87017045,POINT (-73.87017045 40.82338729100008)
146990,223137820,01/15/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,28,0,<18,M,WHITE HISPANIC,997995,230064,40.79814608700008,-73.95035767199995,POINT (-73.95035767199995 40.79814608700008)
147023,224024643,02/06/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,Q,105,0,25-44,M,BLACK,1059311,181128,40.66352128900007,-73.72944510499997,POINT (-73.72944510499997 40.66352128900007)
147030,224416996,02/16/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,18,0,25-44,M,BLACK,988211,218129,40.765397475000036,-73.98570226399994,POINT (-73.98570226399994 40.765397475000036)
147036,223308317,01/20/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,42,0,18-24,M,BLACK,1008691,238872,40.82229848500003,-73.91169413099993,POINT (-73.91169413099993 40.82229848500003)
147065,224184856,02/10/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,13,0,45-64,M,BLACK,988972,207813,40.737082284000046,-73.98296229999994,POINT (-73.98296229999994 40.737082284000046)
147075,224198904,02/10/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,66,0,25-44,M,WHITE HISPANIC,985995,174307,40.645117119000076,-73.99371335899998,POINT (-73.99371335899998 40.645117119000076)
147080,224577014,02/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,Q,114,0,25-44,M,WHITE HISPANIC,1016292,226889,40.78938417500007,-73.88428831799997,POINT (-73.88428831799997 40.78938417500007)
147081,222625149,01/05/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,23,0,25-44,M,WHITE HISPANIC,998829,226859,40.78934789300007,-73.94735241299998,POINT (-73.94735241299998 40.78934789300007)
147085,222578885,01/04/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,M,6,0,45-64,M,BLACK,984249,206700,40.73402863300004,-74.00000505599995,POINT (-74.00000505599996 40.73402863300004)
147116,223904243,02/03/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,75,0,25-44,F,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
147124,223506941,01/25/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601002,F,B,46,0,18-24,M,BLACK,1007610,250032,40.85293236500007,-73.91556100299994,POINT (-73.91556100299994 40.85293236500007)
147129,224594143,02/19/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,40,0,25-44,M,BLACK HISPANIC,1006853,233369,40.80719918600005,-73.91835350199995,POINT (-73.91835350199995 40.80719918600005)
147131,223641241,01/27/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,18,0,25-44,M,BLACK,986034,216056,40.75970832900003,-73.99356176999999,POINT (-73.99356176999999 40.75970832900003)
147151,224595923,02/20/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,34,0,45-64,M,BLACK HISPANIC,1002162,249364,40.851111636000034,-73.93525591199995,POINT (-73.93525591199995 40.851111636000034)
147158,223942779,02/04/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,94,0,45-64,M,WHITE,997245,204130,40.726965067000044,-73.95311662899995,POINT (-73.95311662899996 40.726965067000044)
147183,223321944,01/20/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,B,41,0,45-64,M,WHITE,1011949,239415,40.82377925000004,-73.89992047999993,POINT (-73.89992047999993 40.82377925000004)
147191,223968743,02/05/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,103,0,25-44,M,WHITE HISPANIC,1041879,197084,40.707447364000075,-73.79214176799998,POINT (-73.79214176799998 40.707447364000075)
147195,222982692,01/12/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,68,0,25-44,M,BLACK,976766,170999,40.63603437500007,-74.02696626299998,POINT (-74.02696626299998 40.63603437500007)
147199,222606799,01/05/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,33,97,45-64,M,WHITE,1000557,245913,40.841642767000046,-73.94106580999993,POINT (-73.94106580999993 40.841642767000046)
147200,222879678,01/10/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,M,34,0,25-44,M,BLACK HISPANIC,1003523,249040,40.85021948600007,-73.93033731099996,POINT (-73.93033731099996 40.85021948600007)
147255,223286961,01/19/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,5,0,18-24,M,BLACK,983903,200257,40.71634415200003,-74.00125319299997,POINT (-74.00125319299997 40.71634415200003)
147264,223406419,01/22/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,83,0,45-64,M,BLACK,1002167,193602,40.69805961700007,-73.93538650699999,POINT (-73.93538650699998 40.69805961700007)
147295,222740354,01/07/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102B,F,B,49,0,25-44,M,WHITE HISPANIC,1027430,251105,40.855802743000034,-73.84390995399998,POINT (-73.84390995399998 40.85580274300003)
147296,224472434,02/17/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,Q,109,0,18-24,M,ASIAN / PACIFIC ISLANDER,1030221,214205,40.75450848600008,-73.834073447,POINT (-73.834073447 40.75450848600008)
147306,223952935,02/04/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,B,42,0,25-44,M,BLACK,1008691,238872,40.82229848500003,-73.91169413099993,POINT (-73.91169413099993 40.82229848500003)
147312,222907633,01/11/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,79,0,45-64,M,BLACK,999507,190206,40.688743368000075,-73.94498708099997,POINT (-73.94498708099997 40.688743368000075)
147314,223987002,02/05/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,B,40,0,18-24,M,WHITE HISPANIC,1005041,234533,40.810398494000026,-73.92489531099994,POINT (-73.92489531099994 40.810398494000026)
147323,223366019,01/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,79,0,18-24,M,BLACK,999507,190206,40.688743368000075,-73.94498708099997,POINT (-73.94498708099997 40.688743368000075)
147325,223419695,01/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,26,0,25-44,M,WHITE HISPANIC,996343,236150,40.814852894000076,-73.95631335299998,POINT (-73.95631335299998 40.814852894000076)
147358,222686845,01/06/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,43,0,25-44,M,ASIAN / PACIFIC ISLANDER,1020183,239283,40.82338729100008,-73.87017045,POINT (-73.87017045 40.82338729100008)
147359,223137975,01/15/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,K,75,0,25-44,M,BLACK,1019779,185370,40.675411501000035,-73.87191497999999,POINT (-73.87191497999999 40.675411501000035)
147396,224432897,02/16/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,90,0,45-64,M,WHITE HISPANIC,1000400,195709,40.703846240000075,-73.94175386999996,POINT (-73.94175386999996 40.703846240000075)
147421,223573888,01/26/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,Q,110,0,25-44,M,BLACK HISPANIC,1019071,210947,40.74561704400003,-73.87433512899997,POINT (-73.87433512899997 40.74561704400003)
147423,223803605,02/01/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,42,0,25-44,M,BLACK,1008691,238872,40.82229848500003,-73.91169413099993,POINT (-73.91169413099993 40.82229848500003)
147428,224287038,02/12/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,101,0,25-44,M,BLACK,1053650,158969,40.60274595100003,-73.75007786499998,POINT (-73.75007786499998 40.60274595100003)
147440,223435136,01/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,67,0,25-44,M,BLACK,997897,175677,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007)
147446,223555535,01/26/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,M,24,2,45-64,F,BLACK,992992,226760,40.78908386500007,-73.96843165599995,POINT (-73.96843165599995 40.78908386500007)
147476,224125541,02/09/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,113,0,25-44,M,BLACK,1046405,187113,40.680048726000045,-73.77590919399995,POINT (-73.77590919399995 40.680048726000045)
147494,222759557,01/07/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,76,0,18-24,F,BLACK,984583,188190,40.68322305000004,-73.99880079799993,POINT (-73.99880079799993 40.68322305000004)
147496,224102319,02/08/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,77,0,25-44,M,BLACK,1002251,183677,40.67081759000007,-73.93511008699994,POINT (-73.93511008699994 40.67081759000007)
147498,223955277,02/04/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,41,0,18-24,M,BLACK,1013879,239551,40.82414626900004,-73.89294648299993,POINT (-73.89294648299993 40.82414626900004)
147502,222488042,01/01/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,K,84,0,45-64,M,BLACK,988897,192615,40.69536744700008,-73.98324342499996,POINT (-73.98324342499996 40.69536744700008)
147529,222938207,01/12/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,M,23,0,45-64,M,WHITE,998829,226859,40.78934789300007,-73.94735241299998,POINT (-73.94735241299998 40.78934789300007)
147538,223344175,01/20/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,83,0,25-44,M,WHITE HISPANIC,1007128,193705,40.69833089400004,-73.91749507299994,POINT (-73.91749507299994 40.69833089400004)
147553,222938185,01/12/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,42,0,25-44,M,BLACK HISPANIC,1008691,238872,40.82229848500003,-73.91169413099993,POINT (-73.91169413099993 40.82229848500003)
147556,222916058,01/11/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,49,0,25-44,M,WHITE HISPANIC,1027430,251105,40.855802743000034,-73.84390995399998,POINT (-73.84390995399998 40.85580274300003)
147578,224523395,02/18/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,7,2,25-44,M,BLACK,986712,198880,40.71256428000004,-73.991120686,POINT (-73.991120686 40.71256428000004)
147610,223694489,01/28/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,S,121,0,45-64,M,WHITE HISPANIC,942825,166367,40.623226819000074,-74.14922697299994,POINT (-74.14922697299994 40.623226819000074)
147611,224365195,02/14/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,75,0,45-64,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
147616,224548924,02/18/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,28,0,25-44,M,WHITE HISPANIC,997440,233857,40.80855767700007,-73.95235475399994,POINT (-73.95235475399994 40.80855767700007)
147637,223671549,01/28/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,42,0,45-64,M,BLACK,1008691,238872,40.82229848500003,-73.91169413099993,POINT (-73.91169413099993 40.82229848500003)
147638,223865695,02/02/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,M,33,0,25-44,M,BLACK,1001889,245601,40.840783858000066,-73.93625260699997,POINT (-73.93625260699997 40.840783858000066)
147643,222628902,01/05/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,102,0,25-44,M,WHITE HISPANIC,1031076,193779,40.69843969400005,-73.83112953899997,POINT (-73.83112953899997 40.69843969400005)
147663,223016239,01/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601501,F,M,25,0,25-44,M,BLACK,1000598,231062,40.800880893000055,-73.94095380699997,POINT (-73.94095380699997 40.800880893000055)
147702,223988753,02/05/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,B,40,0,18-24,M,WHITE HISPANIC,1005041,234533,40.810398494000026,-73.92489531099994,POINT (-73.92489531099994 40.810398494000026)
147709,224268600,02/11/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,B,44,0,25-44,M,BLACK,1007772,241041,40.828254267000034,-73.91500694699994,POINT (-73.91500694699994 40.828254267000034)
147719,223906629,02/03/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,49,0,<18,M,BLACK,1019600,246163,40.84227324600005,-73.87224065199997,POINT (-73.87224065199997 40.84227324600005)
147724,223553370,01/26/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,60,0,45-64,M,BLACK,990824,149705,40.57758741600002,-73.97633607099993,POINT (-73.97633607099993 40.57758741600002)
147741,223181899,01/17/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,33,0,25-44,M,BLACK HISPANIC,1001068,246349,40.84283850100008,-73.93921789399997,POINT (-73.93921789399997 40.84283850100008)
147751,222551279,01/03/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,34,0,25-44,M,WHITE HISPANIC,1003256,249474,40.85141126700007,-73.93130117799996,POINT (-73.93130117799996 40.85141126700007)
